csid	covv_accession_id
3002350775	EPI_ISL_1695863
3002650466	
3002647680	EPI_ISL_1798398
3031401824	EPI_ISL_1095094
3002350481	EPI_ISL_1446953
3031323882	EPI_ISL_1446892
3002647861	
3031324230	EPI_ISL_1095167
3002648398	EPI_ISL_1823652
3031323462	EPI_ISL_903909
3002347720	EPI_ISL_1095313
3031323501	EPI_ISL_903931
3031323518	EPI_ISL_903696
3031322554	EPI_ISL_747082
3031322669	EPI_ISL_747181
3002351257	EPI_ISL_1095069
3002351201	EPI_ISL_1095052
3031323925	EPI_ISL_1225902
3031323874	EPI_ISL_1446891
3002648037	EPI_ISL_1798622
3002350033	
3002650191	EPI_ISL_1528443
3031322782	EPI_ISL_751623
3002347838	EPI_ISL_1094425
3031323169	EPI_ISL_903621
3031323060	EPI_ISL_751719
3002651042	EPI_ISL_1678244
3002651357	EPI_ISL_1711701
3002348784	EPI_ISL_1226141
3031401814	EPI_ISL_1095093
3002348138	EPI_ISL_1094419
3002350811	
3002348646	EPI_ISL_1226035
3002350011	EPI_ISL_1446986
3031323880	EPI_ISL_1446895
3002229223	EPI_ISL_1094963
3031323601	EPI_ISL_1094967
3031323599	EPI_ISL_1446858
3031322631	EPI_ISL_747155
3002351522	EPI_ISL_1226337
3031324275	
3002350611	EPI_ISL_1447026
3002649706	EPI_ISL_1516291
3031324024	EPI_ISL_1711852
3002647956	EPI_ISL_1798700
3002651297	EPI_ISL_1711925
3002351654	
3002648077	EPI_ISL_1798693
3002349160	EPI_ISL_1272827
3002350318	EPI_ISL_1318474
3002351265	EPI_ISL_1095346
3002648441	EPI_ISL_1823909
3002648443	EPI_ISL_1823908
3002228850	
3031323350	EPI_ISL_903845
3031323378	
3002650836	EPI_ISL_1678079
3002348805	
3002347619	EPI_ISL_1094811
3002650886	EPI_ISL_1678163
3002349733	EPI_ISL_1447020
3002349731	EPI_ISL_1447022
3002649529	
3031322999	
3002647972	EPI_ISL_1798705
3002347459	EPI_ISL_1094323
3002648254	EPI_ISL_1823898
3002349611	
3002650947	EPI_ISL_1823822
3002647605	EPI_ISL_1823823
3002347960	EPI_ISL_1095208
3002348550	
3002650110	EPI_ISL_1678179
3031323383	
3031401740	EPI_ISL_1095138
3002352004	EPI_ISL_1272715
3002650054	
3002348710	EPI_ISL_1226090
3002349448	EPI_ISL_1273021
3002349419	EPI_ISL_1447057
3002349420	EPI_ISL_1273022
3002650020	EPI_ISL_1695945
3002650820	EPI_ISL_1678232
3031323591	EPI_ISL_1094773
3031323041	EPI_ISL_751666
3002650639	EPI_ISL_1528387
3002350001	EPI_ISL_1318543
3031323768	
3002131592	EPI_ISL_1446788
3002647932	EPI_ISL_1798832
3031323662	EPI_ISL_1095013
3031401684	
3031322835	EPI_ISL_751576
3031323183	EPI_ISL_1446721
3031323178	EPI_ISL_903713
3031323889	EPI_ISL_1446902
3031323328	
3002349348	EPI_ISL_1272992
3002351205	EPI_ISL_1095066
3002648442	EPI_ISL_1823904
3002348867	EPI_ISL_1226209
3002229241	EPI_ISL_1094469
3002648062	EPI_ISL_1798759
3002650408	
3002131683	
3002651259	EPI_ISL_1711967
3002350604	EPI_ISL_1318616
3002349722	EPI_ISL_1318628
3031324112	EPI_ISL_1516416
3031323150	EPI_ISL_903731
3002229221	EPI_ISL_1094966
3002647766	EPI_ISL_1798591
3002650302	EPI_ISL_1528468
3002650282	
3002350293	EPI_ISL_1318324
3002348745	EPI_ISL_1226113
3002648271	EPI_ISL_1823890
3002348444	
3031322978	EPI_ISL_751555
3031324404	EPI_ISL_1094719
3031401924	EPI_ISL_1095227
3002647747	EPI_ISL_1798555
3002650689	EPI_ISL_1678152
3002647846	EPI_ISL_1823934
3002350634	EPI_ISL_1446595
3002350639	EPI_ISL_1446596
3002650641	EPI_ISL_1528478
3002347765	EPI_ISL_1094581
3002347775	EPI_ISL_1094233
3002648292	EPI_ISL_1823717
3002650516	EPI_ISL_1528476
3002651378	EPI_ISL_1711842
3002351484	EPI_ISL_1226305
3002648534	
3002349598	EPI_ISL_1447052
3002350786	
3031401620	EPI_ISL_1711762
3031401817	EPI_ISL_1095283
3002229189	EPI_ISL_1169555
3031323053	EPI_ISL_751612
3002651087	EPI_ISL_1678319
3002347322	EPI_ISL_1094488
3031324102	EPI_ISL_1516410
3031324402	EPI_ISL_1094272
3031401918	EPI_ISL_1095232
3002228929	EPI_ISL_1225957
3002650711	EPI_ISL_1678147
3002349694	EPI_ISL_1318385
3002351989	EPI_ISL_1272718
3002131671	EPI_ISL_1695911
3002349470	EPI_ISL_1272935
3002350699	EPI_ISL_1446584
3002651134	EPI_ISL_1678214
3002350540	
3031324143	EPI_ISL_1094945
3031323006	EPI_ISL_751752
3002350198	EPI_ISL_1446456
3002347807	EPI_ISL_1094579
3002228939	EPI_ISL_1225964
3002349817	
3002349833	EPI_ISL_1318651
3002349688	EPI_ISL_1318398
3002349681	EPI_ISL_1318387
3002650600	EPI_ISL_1528349
3031323678	EPI_ISL_1695912
3031323868	EPI_ISL_1446894
3002349907	EPI_ISL_1318558
3002350406	
3031323821	
3002650124	EPI_ISL_1678188
3031323567	EPI_ISL_903587
3031324201	EPI_ISL_1225991
3002651139	EPI_ISL_1678352
3031324212	EPI_ISL_1225997
3031323675	EPI_ISL_1095012
3002349372	EPI_ISL_1272655
3002350019	EPI_ISL_1447017
3031401706	EPI_ISL_1094288
3002349690	EPI_ISL_1318396
3002349678	EPI_ISL_1318382
3002352017	EPI_ISL_1272815
3002349428	EPI_ISL_1447058
3002349895	EPI_ISL_1318573
3002348205	
3002649764	EPI_ISL_1516436
3002348094	
3031324181	EPI_ISL_1094906
3002648045	EPI_ISL_1798656
3031322783	EPI_ISL_751605
3002347418	EPI_ISL_1094299
3002349427	EPI_ISL_1273025
3002651268	EPI_ISL_1711965
3031322789	EPI_ISL_751767
3002349132	EPI_ISL_1272932
3002650640	EPI_ISL_1528395
3002347318	EPI_ISL_1094222
3002350482	EPI_ISL_1446968
3031323174	EPI_ISL_903953
3002648419	EPI_ISL_1823624
3002650521	
3002349600	
3031401624	EPI_ISL_1678132
3002650475	EPI_ISL_1528290
3002649685	EPI_ISL_1516236
3031324255	EPI_ISL_1095154
3031324246	EPI_ISL_1095131
3002350058	EPI_ISL_1446975
3002348796	EPI_ISL_1226151
3002349544	
3002349625	
3031323187	EPI_ISL_903612
3002348640	EPI_ISL_1226031
3002349761	EPI_ISL_1318675
3031323576	EPI_ISL_903785
3002647917	EPI_ISL_1798828
3002648066	EPI_ISL_1798666
3002347605	EPI_ISL_1094507
3031323505	EPI_ISL_903824
3002347647	EPI_ISL_1094251
3002350893	EPI_ISL_1446694
3002351954	
3002649888	
3002649896	
3031401875	EPI_ISL_1095255
3031323555	EPI_ISL_903863
3031323535	EPI_ISL_903813
3002350536	EPI_ISL_1318350
3002647834	EPI_ISL_1823668
3002649821	EPI_ISL_1695924
3031322980	EPI_ISL_751619
3002347944	
3031322985	EPI_ISL_751743
3002349225	EPI_ISL_1272961
3002351948	EPI_ISL_1272944
3002350138	
3031324081	EPI_ISL_1516266
3002650496	EPI_ISL_1695940
3002650248	
3002650241	EPI_ISL_1528418
3002229081	
3002649716	EPI_ISL_1516310
3002348553	
3002350685	
3002350236	EPI_ISL_1446513
3002651034	EPI_ISL_1678218
3002131552	EPI_ISL_1446758
3002650113	EPI_ISL_1678172
3002347578	EPI_ISL_1094738
3031323371	EPI_ISL_903699
3002350839	EPI_ISL_1695889
3002650861	EPI_ISL_1695970
3002650865	EPI_ISL_1678075
3002647543	EPI_ISL_1823963
3002348817	EPI_ISL_1226167
3002347609	EPI_ISL_1094801
3031322660	EPI_ISL_747172
3031323445	
3002347935	
3031322946	
3002351317	EPI_ISL_1094610
3002350894	EPI_ISL_1446696
3002648036	EPI_ISL_1798660
3031322975	EPI_ISL_751786
3002350590	EPI_ISL_1318480
3002650070	EPI_ISL_1678120
3002648409	EPI_ISL_1823583
3002347320	EPI_ISL_1094491
3002650363	
3031322816	EPI_ISL_751599
3031323730	EPI_ISL_1094270
3002650894	EPI_ISL_1823813
3002650474	EPI_ISL_1528289
3002348690	EPI_ISL_1226074
3002650859	EPI_ISL_1678056
3031324078	EPI_ISL_1225947
3002349022	EPI_ISL_1272962
3002351336	EPI_ISL_1094536
3002350962	EPI_ISL_1446714
3002131599	EPI_ISL_1446777
3002651057	
3031324383	EPI_ISL_1094623
3002350754	EPI_ISL_1446611
3002352026	EPI_ISL_1272819
3002349433	EPI_ISL_1273036
3002650018	EPI_ISL_1528529
3002347475	EPI_ISL_1273073
3002350803	EPI_ISL_1446602
3002649723	EPI_ISL_1516426
3002349204	
3002349207	EPI_ISL_1272707
3002650205	EPI_ISL_1528425
3002648378	
3031324433	EPI_ISL_1094647
3002650764	
3002350370	EPI_ISL_1318561
3002350417	
3031323830	EPI_ISL_1446880
3002650823	EPI_ISL_1678364
3002650121	EPI_ISL_1678185
3031323052	EPI_ISL_751618
3002350445	EPI_ISL_1318410
3002350469	EPI_ISL_1318505
3002349058	EPI_ISL_1272788
3002349584	EPI_ISL_1272903
3002650449	
3031401709	EPI_ISL_1094674
3002648502	EPI_ISL_1823645
3002229069	
3002351261	EPI_ISL_1095350
3002351244	EPI_ISL_1095071
3002350249	EPI_ISL_1695796
3002350230	EPI_ISL_1446505
3002650451	EPI_ISL_1528456
3002648503	EPI_ISL_1823643
3002229092	
3002350852	EPI_ISL_1446685
3002649720	EPI_ISL_1516305
3002351248	EPI_ISL_1095337
3002348549	
3002650478	EPI_ISL_1528288
3031322527	EPI_ISL_747055
3031324405	EPI_ISL_1094711
3031401692	
3002348865	EPI_ISL_1226207
3031401913	EPI_ISL_1094713
3002349638	EPI_ISL_1272681
3031322537	EPI_ISL_747065
3031401693	
3002347755	EPI_ISL_1094587
3002349439	EPI_ISL_1273003
3002350413	EPI_ISL_1318563
3031323245	EPI_ISL_903840
3002348731	EPI_ISL_1226101
3031322813	EPI_ISL_751676
3002350106	EPI_ISL_1446352
3002349065	EPI_ISL_1272784
3002350202	EPI_ISL_1446459
3031323203	EPI_ISL_1711910
3002349119	EPI_ISL_1272884
3002651221	EPI_ISL_1711872
3002347625	EPI_ISL_1094905
3002648083	EPI_ISL_1798885
3031322509	EPI_ISL_747038
3002351987	EPI_ISL_1272717
3002347817	EPI_ISL_1095112
3002131687	EPI_ISL_1446822
3002350595	EPI_ISL_1318618
3002650637	EPI_ISL_1528394
3002348215	
3002650517	EPI_ISL_1528475
3002347595	EPI_ISL_1094510
3002650029	EPI_ISL_1528279
3031323103	EPI_ISL_903631
3031323531	EPI_ISL_903962
3002648333	EPI_ISL_1823833
3002350082	EPI_ISL_1446367
3002347953	
3002647864	EPI_ISL_1823843
3002649989	EPI_ISL_1528493
3031401743	EPI_ISL_1094368
3002349456	EPI_ISL_1272925
3002349382	
3031322926	EPI_ISL_751609
3002347616	EPI_ISL_1094805
3031324450	EPI_ISL_1095242
3031324291	
3002647921	
3002651234	EPI_ISL_1711687
3031322679	EPI_ISL_747187
3031322672	EPI_ISL_747184
3002351659	EPI_ISL_1318315
3031323495	EPI_ISL_903788
3002651110	EPI_ISL_1678098
3031322972	EPI_ISL_751785
3002649545	EPI_ISL_1516191
3031323904	EPI_ISL_1446936
3002649718	EPI_ISL_1516306
3002350227	
3002647866	EPI_ISL_1823849
3002351964	EPI_ISL_1272804
3002350841	EPI_ISL_1695892
3002349541	
3002350733	
3002347858	EPI_ISL_1094450
3002350631	
3002649711	
3002651232	EPI_ISL_1711681
3002351320	EPI_ISL_1094658
3002349939	
3031323473	EPI_ISL_903641
3002650922	EPI_ISL_1823758
3031324046	EPI_ISL_1225920
3002350056	EPI_ISL_1446989
3002349847	EPI_ISL_1318634
3002647943	EPI_ISL_1798855
3002347627	EPI_ISL_1094516
3002648050	EPI_ISL_1798654
3031323735	EPI_ISL_1516365
3002349881	
3031323720	EPI_ISL_1094679
3002348993	EPI_ISL_1226276
3002651107	EPI_ISL_1678274
3002349968	
3002349182	
3031323934	EPI_ISL_1446918
3002229024	
3031322855	EPI_ISL_751679
3002349211	EPI_ISL_1272615
3031323331	EPI_ISL_903850
3002350211	EPI_ISL_1446486
3002348924	EPI_ISL_1226228
3031323944	EPI_ISL_1446886
3031322915	EPI_ISL_751658
3002650830	EPI_ISL_1678066
3002648232	EPI_ISL_1823960
3031322601	EPI_ISL_747127
3002229204	EPI_ISL_1094523
3002348793	EPI_ISL_1226148
3002651438	EPI_ISL_1711792
3002350969	EPI_ISL_1446708
3002650872	EPI_ISL_1678035
3002349094	EPI_ISL_1272637
3031323325	
3002351469	EPI_ISL_1226297
3002348536	
3002349165	
3002347563	EPI_ISL_1094912
3002349029	EPI_ISL_1273039
3031322585	EPI_ISL_747111
3031323393	EPI_ISL_1711738
3002348680	EPI_ISL_1226066
3002648242	EPI_ISL_1823945
3002347865	EPI_ISL_1094454
3002650736	EPI_ISL_1678343
3002650727	EPI_ISL_1678337
3002648364	EPI_ISL_1823575
3002349671	EPI_ISL_1318448
3002651373	EPI_ISL_1711919
3031324349	EPI_ISL_1094758
3002229071	
3002351267	EPI_ISL_1095053
3002351230	EPI_ISL_1095361
3002349187	
3002349169	
3002351615	EPI_ISL_1318613
3031324140	EPI_ISL_1094908
3002347560	EPI_ISL_1094753
3002648434	EPI_ISL_1824004
3031322581	EPI_ISL_747107
3002648497	EPI_ISL_1823775
3002647768	EPI_ISL_1798519
3002131566	
3002647904	EPI_ISL_1823615
3002649916	EPI_ISL_1695919
3031322519	EPI_ISL_747047
3031323196	EPI_ISL_903697
3002350899	
3002348964	EPI_ISL_1226254
3002349850	EPI_ISL_1318642
3002347626	EPI_ISL_1094512
3002650971	EPI_ISL_1823912
3002131674	
3031323259	EPI_ISL_903619
3002651096	EPI_ISL_1678334
3002649769	EPI_ISL_1516432
3002648385	EPI_ISL_1824042
3002131590	EPI_ISL_1446775
3002348866	EPI_ISL_1226208
3002647840	EPI_ISL_1823937
3031401856	
3002228946	EPI_ISL_1225970
3002349114	EPI_ISL_1272885
3002650417	
3002650741	EPI_ISL_1678238
3002348928	EPI_ISL_1226230
3002351613	EPI_ISL_1226406
3002349527	
3031322918	EPI_ISL_751562
3031324244	EPI_ISL_1095143
3002348479	
3002650864	EPI_ISL_1678067
3002348801	EPI_ISL_1226156
3002647760	EPI_ISL_1798589
3002649511	
3031323436	EPI_ISL_903926
3002647905	EPI_ISL_1823611
3002650907	EPI_ISL_1823754
3031323475	EPI_ISL_903671
3002351888	EPI_ISL_1272730
3002348441	
3002348901	EPI_ISL_1226223
3031323548	EPI_ISL_903749
3002648491	EPI_ISL_1824023
3002349796	EPI_ISL_1318440
3002351675	EPI_ISL_1318428
3002131708	EPI_ISL_1446832
3031323365	EPI_ISL_903595
3002348223	
3002348926	
3002648462	EPI_ISL_1823984
3031323408	EPI_ISL_1711744
3002647533	EPI_ISL_1823950
3002229205	EPI_ISL_1094522
3002650877	EPI_ISL_1701833
3002349930	
3002650300	
3002349507	EPI_ISL_1272768
3002649703	
3031322680	EPI_ISL_747188
3031324298	
3002349154	EPI_ISL_1272830
3002650643	
3031401945	EPI_ISL_1095253
3002648483	EPI_ISL_1823834
3002650614	EPI_ISL_1528342
3002650146	EPI_ISL_1678289
3002650891	EPI_ISL_1823806
3002350483	EPI_ISL_1446952
3002229185	EPI_ISL_1169548
3031323021	
3002648040	EPI_ISL_1798620
3002647686	EPI_ISL_1798396
3031322829	EPI_ISL_751703
3031323664	EPI_ISL_1095006
3002351482	
3002350817	
3002650440	EPI_ISL_1528309
3031323177	EPI_ISL_903706
3002650540	EPI_ISL_1528492
3002647843	
3031323787	EPI_ISL_1711908
3002348833	
3002650555	EPI_ISL_1528491
3002350072	EPI_ISL_1318512
3002348943	EPI_ISL_1226239
3002650700	EPI_ISL_1678144
3002648305	EPI_ISL_1823715
3002348026	EPI_ISL_1094785
3031323137	EPI_ISL_903627
3031324115	EPI_ISL_1516415
3002349597	EPI_ISL_1272909
3031323717	EPI_ISL_1225882
3002351908	EPI_ISL_1447042
3031323008	
3002650623	EPI_ISL_1528419
3002648021	EPI_ISL_1798781
3002648528	EPI_ISL_1823798
3031401868	EPI_ISL_1095272
3002348164	
3002131616	EPI_ISL_1446773
3002648320	EPI_ISL_1823727
3002650618	EPI_ISL_1528351
3031323856	EPI_ISL_1516337
3002651433	EPI_ISL_1711822
3002647844	EPI_ISL_1823935
3031323195	EPI_ISL_903565
3031323802	EPI_ISL_1711900
3031323781	EPI_ISL_1711875
3002347762	EPI_ISL_1095194
3002349822	EPI_ISL_1318655
3002350306	EPI_ISL_1446954
3002651428	EPI_ISL_1711826
3031324194	EPI_ISL_1225986
3002348847	EPI_ISL_1226193
3002350034	EPI_ISL_1318465
3002348247	
3002349463	EPI_ISL_1272938
3002650631	EPI_ISL_1528393
3002348197	
3002647558	EPI_ISL_1824041
